,Bairro,CEP,CNES,CNPJ,CPF,Complemento,Data Expedição,Dependência,Gestão,Logradouro,Município,Nome,Nome Empresarial,Número,Número Alvará,Orgão Expedidor,Personalidade,Sub Tipo Estabelecimento,Telefone,Tipo Estabelecimento,UF,_id
606db808171eb85a37ce4688,JD MARIA IZABEL,17515410,6024408, 11763565000147,--,SALA 03,05/02/2016,INDIVIDUAL,MUNICIPAL,RUA SANTA HELENA,MARILIA - IBGE - 352900,CIOF,CIOF CENTRO INTEGRADO DE OTORRINOLARINGOLOGIA LTDA,12,352900501-863-0012-97-1-2,SMS,JURÍDICA,--,(14) 3432-1603,CONSULTORIO ISOLADO,SP,606db808171eb85a37ce4688
606db809171eb85a37ce4689,MARIA ISABEL,17515420,7984723, 23143661000171,--,--,21/05/2018,INDIVIDUAL,MUNICIPAL,RUA MARQUES DE SAO VICENTE,MARILIA - IBGE - 352900,CIOSP CLINICA MEDICA INTEGRADA DO OESTE PAULISTA,CIOSP CLINICA MEDICA INTEGRADA DO OESTE PAULISTA LTDA ME,231,352900501-863-001942-1-2,SMS,JURÍDICA,--,14981753031,CONSULTORIO ISOLADO,SP,606db809171eb85a37ce4689
606db80a171eb85a37ce468a,CENTRO,17500022,5233623, 03149305000158,--,SUB SOLO,15/07/2005,INDIVIDUAL,MUNICIPAL,AV SAMPAIO VIDAL,MARILIA - IBGE - 352900,CLIN SERVICOS DE IMAGEM,CLIN SERVICOS DE IMAGEM LTDA,1125,352900501-851-000235-1-5,SMS,JURÍDICA,--,14-34022023,CONSULTORIO ISOLADO,SP,606db80a171eb85a37ce468a
606db80b171eb85a37ce468b,JARDIM ACAPULCO,17525200,5332923,--,--,--,18/09/2015,INDIVIDUAL,MUNICIPAL,RUA RUBENS FUKUGAWA TAMOTU,MARILIA - IBGE - 352900,CLINICA ACAPULCO,JULIO CESAR GARCIA PADILHA,13,352900501865000030-1-8,SMS,FÍSICA,--,(14) 3432-3179,CONSULTORIO ISOLADO,SP,606db80b171eb85a37ce468b
606db80c171eb85a37ce468c,ALTO CAFEZAL,17504072,9377255, 52050010000216,--,--,28/09/2017,INDIVIDUAL,MUNICIPAL,DR JOAQUIM DE ABREU SAMPAIO VIDAL,MARILIA - IBGE - 352900,CLINICA ACONCHEGO,HOSPITAL ESPIRITA DE MARILIA,430,35290050186100016810,SMS,JURÍDICA,--,(14) 2105-1466,HOSPITAL GERAL,SP,606db80c171eb85a37ce468c
606db80d171eb85a37ce468d,BARBOSA,17501190,5407389,--,--,--,25/05/2007,INDIVIDUAL,MUNICIPAL,AV FEIJO,MARILIA - IBGE - 352900,CLINICA ADIB HABER,VALERIA DE ARGOLLO HABER MELLEN,147,352900501-863-000896-0-5,SMS,FÍSICA,--,14-34137303,CONSULTORIO ISOLADO,SP,606db80d171eb85a37ce468d
606db80e171eb85a37ce468e,SALGADO FILHO,17502000,3738973,--,--,--,31/05/2005,INDIVIDUAL,MUNICIPAL,RUA AIMORES,MARILIA - IBGE - 352900,CLINICA AIMORES,EDNA MITIKO TOKUMO ITIOKA,254,352900501-851-000933-1-9,SMS,FÍSICA,--,14-34336578,CONSULTORIO ISOLADO,SP,606db80e171eb85a37ce468e
606db80f171eb85a37ce468f,CASCATA,17515300,9728341, 28754533000188,--,--,15/01/2019,INDIVIDUAL,MUNICIPAL,AVENIDA CASCATA,MARILIA - IBGE - 352900,CLINICA ALLIANCE,ALLIANCE CLINICA MEDICA S S LTDA,123,352900501-863-00225711,SMS,JURÍDICA,OUTROS,14-34223466,CLINICA/CENTRO DE ESPECIALIDADE,SP,606db80f171eb85a37ce468f
606db810171eb85a37ce4690,JD TANGARA,17516000,5076641,--,--,SALA 03,03/08/2006,INDIVIDUAL,MUNICIPAL,AV DAS ESMERALDAS,MARILIA - IBGE - 352900,CLINICA ANA MARIA RICCI BARION,ANA MARIA RICCI BARION,325,352900501-851-001644-02,SMS,FÍSICA,--,14-34544777,CONSULTORIO ISOLADO,SP,606db810171eb85a37ce4690
606db811171eb85a37ce4691,CENTRO,17501090,6603815,--,--,--,11/08/2010,INDIVIDUAL,MUNICIPAL,RUA BANDEIRANTES,MARILIA - IBGE - 352900,CLINICA BANDEIRANTES,LEONARDO PARR DOS SANTOS FERNANDES,386,352900501-863-00130-1-1-7,SMS,FÍSICA,--,14-34138666,CONSULTORIO ISOLADO,SP,606db811171eb85a37ce4691
606db812171eb85a37ce4692,CENTRO,17500090,3691047,--,--,--,25/07/2005,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,CLINICA BAZZO,JOAO PEDRO BAZZO,262,352900501-851-001146-1-8,SMS,FÍSICA,--,14-34543000,CONSULTORIO ISOLADO,SP,606db812171eb85a37ce4692
606db813171eb85a37ce4693,MARIA ISABEL,17515230,7130422, 30628669000193,--,--,17/10/2012,INDIVIDUAL,MUNICIPAL,RUA JULIO MESQUITA,MARILIA - IBGE - 352900,CLINICA BILTGE ELIAS,CLINICA BILTGE ELIAS LTDA,323,3529005018630015391-5,SMS,JURÍDICA,--,14 - 3432-2344,CONSULTORIO ISOLADO,SP,606db813171eb85a37ce4693
606db814171eb85a37ce4694,JD TANGARA,17516000,7298811, 12473861000176,--,SALA 03,15/05/2013,INDIVIDUAL,MUNICIPAL,AV DAS ESMERALDAS,MARILIA - IBGE - 352900,CLINICA BITELI,PIERO BITELI CIA LTDA ME,2517,352900501-863-001741-1-4,SMS,JURÍDICA,--,14-34337377,CONSULTORIO ISOLADO,SP,606db814171eb85a37ce4694
606db815171eb85a37ce4695,SALGADO FILHO,17502020,3595056,--,--,--,--,INDIVIDUAL,MUNICIPAL,RUA SETE DE SETEMBRO,MARILIA - IBGE - 352900,CLINICA CHAMBO SALA 01,MARLI APARECIDA TRAVESSA CHAMBO,860,352900501-851-000921-1-8,SMS,FÍSICA,--,(14)34331511,CONSULTORIO ISOLADO,SP,606db815171eb85a37ce4695
606db816171eb85a37ce4696,SALGADO FILHO,17502020,3595072,--,--,--,--,INDIVIDUAL,MUNICIPAL,RUA SETE DE SETEMBRO,MARILIA - IBGE - 352900,CLINICA CHAMBO SALA 02,RENATO CARETTA CHAMBO,860,352900501851-000922-15,SMS,FÍSICA,--,(14)34331511,CONSULTORIO ISOLADO,SP,606db816171eb85a37ce4696
606db817171eb85a37ce4697,JD MARIA IZABEL,17515260,5407397, 02419082000139,--,--,06/06/2006,INDIVIDUAL,MUNICIPAL,RUA THOMAZ GONZAGA,MARILIA - IBGE - 352900,CLINICA CLAR,CLINICA CLAR LTDA,156,352900501-851-000034-1-9,SMS,JURÍDICA,--,14-34225042,CONSULTORIO ISOLADO,SP,606db817171eb85a37ce4697
606db818171eb85a37ce4698,JARDIM MARIA ISABEL,17526380,7576048,--,--,--,25/08/2014,INDIVIDUAL,MUNICIPAL,RUA MECENAS PINTO BUENO,MARILIA - IBGE - 352900,CLINICA CRESCER,CAMILA GARCIA FERRARI JACOB,1036,352900501-863-001839-1-1,SMS,FÍSICA,--,(14) 3413-7901,CONSULTORIO ISOLADO,SP,606db818171eb85a37ce4698
606db819171eb85a37ce4699,BANZATO,17515200,9867406, 33908852000130,--,--,13/06/2019,INDIVIDUAL,MUNICIPAL,CRISTO REI,MARILIA - IBGE - 352900,CLINICA CRISTO REI,CARDOSO DE CAMPOS LTDA,162,352900501-863-002520-1-8,SMS,JURÍDICA,--,(14) 3413-8263,CONSULTORIO ISOLADO,SP,606db819171eb85a37ce4699
606db81a171eb85a37ce469a,MARIA IZABEL,17515230,9889140, 29501515000157,--,--,10/07/2018,INDIVIDUAL,MUNICIPAL,JULIO MESQUITA,MARILIA - IBGE - 352900,CLINICA DA MULHER LTDA,CLINICA DA MULHER LTDA ME,135,35290050186300236012,SMS,JURÍDICA,--,--,CONSULTORIO ISOLADO,SP,606db81a171eb85a37ce469a
606db81b171eb85a37ce469b,CENTRO,17509021,5698855,--,--,--,24/07/2007,INDIVIDUAL,MUNICIPAL,AV PEDRO DE TOLEDO,MARILIA - IBGE - 352900,CLINICA DE CIRURGIA PLASTICA,ANDRE GUIZARDI DE SOUZA BASTOS,1086,352900501-863-000976-00,SMS,FÍSICA,--,14-34549429,CONSULTORIO ISOLADO,SP,606db81b171eb85a37ce469b
606db81c171eb85a37ce469c,SALGADO FILHO,17502275,6585191, 12231991000100,--,--,09/05/2016,INDIVIDUAL,MUNICIPAL,RUA TUPA,MARILIA - IBGE - 352900,CLINICA DE FISIOTERAPIA DRA CRISLAINE SANTANA PIRES PINSARD,CRISLAINE SANTANA PIRES PINSARD ME,204,352900501-865-000271-1-1,SMS,JURÍDICA,--,(14) 3454-2346,CONSULTORIO ISOLADO,SP,606db81c171eb85a37ce469c
606db81d171eb85a37ce469d,SALGADO FILHO,17502010,3739317,--,--,--,22/02/2005,INDIVIDUAL,MUNICIPAL,RUA CORONEL JOSE BRAS,MARILIA - IBGE - 352900,CLINICA DE FISIOTERAPIA ELIANA GALLINA,ELIANA GALLINA,729,352900501-851-001043-1-0,SMS,FÍSICA,--,14-34333912,CONSULTORIO ISOLADO,SP,606db81d171eb85a37ce469d
606db81e171eb85a37ce469e,BOA VISTA,17501500,6589472, 11936384000175,--,--,27/07/2010,INDIVIDUAL,MUNICIPAL,RUA LIMA E COSTA,MARILIA - IBGE - 352900,CLINICA DE FISIOTERAPIA EQUILIBRIO,CLINICA DE FISIOTERAPIA EQUILIBRIO LTDA,133,352900501-865-000264-1-7,SMS,JURÍDICA,--,14-34132024,CONSULTORIO ISOLADO,SP,606db81e171eb85a37ce469e
606db81f171eb85a37ce469f,FRAGATA,17501250,0491128, 33908834000159,--,--,11/12/2020,INDIVIDUAL,MUNICIPAL,PAULINO DA SILVA LAVANDEIRA,MARILIA - IBGE - 352900,CLINICA DE FONOAUDIOLOGIA MOINHO,MOINHO E MOINHO FONOAUDIOLOGIA LTDA,310,35290050186500077917,SMS,JURÍDICA,--,14 34332555,CONSULTORIO ISOLADO,SP,606db81f171eb85a37ce469f
606db820171eb85a37ce46a0,CENTRO,17500020,3732797, 02493055000106,--,--,01/06/2005,INDIVIDUAL,MUNICIPAL,AV SAMPAIO VIDAL,MARILIA - IBGE - 352900,CLINICA DE HEMATOLOGIA E REABILITACAO,CLINICA DE HEMATOLOGIA E REABILITACAO LTDA,70,352900501-851-000735-1-2,SMS,JURÍDICA,--,14-34332552,CONSULTORIO ISOLADO,SP,606db820171eb85a37ce46a0
606db821171eb85a37ce46a1,BARBOSA,17500080,5193508,--,--,--,14/06/2006,INDIVIDUAL,MUNICIPAL,RUA LIMA E COSTA,MARILIA - IBGE - 352900,CLINICA DE MASTOLOGIA WELLERSON DE AGUIAR MIRANDA,WELLERSON DE AGUIAR MIRANDA,337,352900501-251-000337-1-7,SMS,FÍSICA,--,14-34322299,CONSULTORIO ISOLADO,SP,606db821171eb85a37ce46a1
606db822171eb85a37ce46a2,CENTRO,17501100,9837574, 22223287000151,--,SALA1,25/06/2019,INDIVIDUAL,MUNICIPAL,ALVARES CABRAL,MARILIA - IBGE - 352900,CLINICA DE NUTRICAO MALDONADO,TANIA MARA MALDONADO,278,3658510,SMS,JURÍDICA,--,--,CONSULTORIO ISOLADO,SP,606db822171eb85a37ce46a2
606db823171eb85a37ce46a3,BOA VISTA,17501560,7217757,--,--,--,29/01/2013,INDIVIDUAL,MUNICIPAL,RUA SETE DE SETEMBRO,MARILIA - IBGE - 352900,CLINICA DE ODONTOLOGIA ESTETICA,ALINE MATTIUZO DOS REIS,164,352900501-863-001328-1-0,SMS,FÍSICA,--,(14) 3454-9956,CONSULTORIO ISOLADO,SP,606db823171eb85a37ce46a3
606db824171eb85a37ce46a4,JD TANGARA,17516010,6720420,--,--,--,22/02/2011,INDIVIDUAL,MUNICIPAL,RUA JOSE BERTONHA,MARILIA - IBGE - 352900,CLINICA DE OFTALMOLOGIA,ELLEN CARRARA FONSECA,126,352900501-863-001380-1-0,SMS,FÍSICA,--,14-34225059,CONSULTORIO ISOLADO,SP,606db824171eb85a37ce46a4
606db824171eb85a37ce46a5,CENTRO,17501080,3324109,--,--,--,01/06/2005,INDIVIDUAL,MUNICIPAL,RUA BAHIA,MARILIA - IBGE - 352900,CLINICA DE OFTALMOLOGIA DR ENEAS,ENEAS PEREIRA DA SILVA,260,35290050185100102512,SMS,FÍSICA,--,14-34135051,CONSULTORIO ISOLADO,SP,606db824171eb85a37ce46a5
606db825171eb85a37ce46a6,SALGADO FILHO,17502276,5346444, 07590602000195,--,--,09/04/2007,INDIVIDUAL,MUNICIPAL,RUA IMORES,MARILIA - IBGE - 352900,CLINICA DE ONCOLOGIA E HEMATOLOGIA PEDIATRICA DE MARILIA,CLINICA DE ONCOLOGIA E HEMATOLOGIA PEDIATRICA MARILIA LTDA,254,352900501863000153-1-8,SMS,JURÍDICA,--,14-34336578,CONSULTORIO ISOLADO,SP,606db825171eb85a37ce46a6
606db826171eb85a37ce46a7,CENTRO,17509021,6024556,--,--,--,06/03/2008,INDIVIDUAL,MUNICIPAL,AV PEDRO DE TOLEDO,MARILIA - IBGE - 352900,CLINICA DE PEDIATRIA DRA YARA GONCALVES,YARA GONCALVES,1086,352900501-863-000-604-1-0,SMS,FÍSICA,--,14-34337819,CONSULTORIO ISOLADO,SP,606db826171eb85a37ce46a7
606db827171eb85a37ce46a8,FRAGATA,17501230,9881654,--,--,--,25/08/2020,INDIVIDUAL,MUNICIPAL,ALFEU CESAR PEDROSA,MARILIA - IBGE - 352900,CLINICA DE PSICOLOGIA,BRUNA CAROLINA MONTORO FERNANDES,196,172,SMS,FÍSICA,--,(14) 98202-6099,CONSULTORIO ISOLADO,SP,606db827171eb85a37ce46a8
606db828171eb85a37ce46a9,CASCATA,17515020,9150617,--,--,--,20/01/2017,INDIVIDUAL,MUNICIPAL,RUA SARGENTO ANANIAS DE OLIVEIRA,MARILIA - IBGE - 352900,CLINICA DE PSICOLOGIA CRISTIANE DE SOUZA SAMPIERI GONCALVES,CRISTIANE DE SOUZA SAMPIERI,906,35290051-865-000611-1-5,SMS,FÍSICA,--,(14) 3422-2032,CONSULTORIO ISOLADO,SP,606db828171eb85a37ce46a9
606db829171eb85a37ce46aa,CASCATA,17515000,7284705,--,--,--,22/04/2013,INDIVIDUAL,MUNICIPAL,AVENIDA VICENTE FERREIRA,MARILIA - IBGE - 352900,CLINICA DE PSICOLOGIA E PSICOTERAPIA PSICANALITICA,LUIZ GUILHERME WIRGUES MORENI,1229,35290051-865-000458-1-0,SMS,FÍSICA,--,(14) 3221-3212,CONSULTORIO ISOLADO,SP,606db829171eb85a37ce46aa
606db82a171eb85a37ce46ab,FRAGATA,17519050,6167985,--,--,--,01/03/2010,INDIVIDUAL,MUNICIPAL,AV MONTE CARMELO,MARILIA - IBGE - 352900,CLINICA DE PSICOLOGIA MARILIA SP,CECILIA GUILLEN CARNEIRO,372,352900501-865-000226-1-6,SMS,FÍSICA,--,14-34330462,CONSULTORIO ISOLADO,SP,606db82a171eb85a37ce46ab
606db82b171eb85a37ce46ac,ESMERALDAS,17516000,6053289,--,--,--,29/10/2008,INDIVIDUAL,MUNICIPAL,AV DAS ESMERALDAS,MARILIA - IBGE - 352900,CLINICA DE PSICOLOGIA MERCEDES C SERAFIM,MERCEDES CANASSA SERAFIM,233,352900501-865-000074-1-2,SMS,FÍSICA,--,14-34137546,CONSULTORIO ISOLADO,SP,606db82b171eb85a37ce46ac
606db82c171eb85a37ce46ad,CENTRO,17500030,7237308,--,--,--,16/02/2013,INDIVIDUAL,MUNICIPAL,AV CARLOS GOMES,MARILIA - IBGE - 352900,CLINICA DE PSICOLOGIA MILENA FLORESTI,MILENA FLORESTI,553,352900501-865-000442-1-0,SMS,FÍSICA,--,14 - 3221-3014,CONSULTORIO ISOLADO,SP,606db82c171eb85a37ce46ad
606db82d171eb85a37ce46ae,CENTRO,17501080,7371381,--,--,SALA 84,04/12/2012,INDIVIDUAL,MUNICIPAL,RUA BAHIA,MARILIA - IBGE - 352900,CLINICA DE PSICOLOGIA SILVIA HELENA M M DE CARVALHO,SILVIA HELENA DE MARCHES MALHEIROS DE CARVALHO,165,352900501-865-000213-1-8,SMS,FÍSICA,--,14 3413-3751,CONSULTORIO ISOLADO,SP,606db82d171eb85a37ce46ae
606db82e171eb85a37ce46af,CENTRO,17500012,3732606, 05684886000153,--,--,08/08/2017,INDIVIDUAL,MUNICIPAL,RUA QUATRO DE ABRIL,MARILIA - IBGE - 352900,CLINICA DE REABILITACAO FEIJO,CLINICA DE REABILITACAO FEIJO DE MARILIA S S LTDA,939,35290050186500012718,SMS,JURÍDICA,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),14-3301-6020,CLINICA/CENTRO DE ESPECIALIDADE,SP,606db82e171eb85a37ce46af
606db82f171eb85a37ce46b0,MARIA ISABEL,17515220,5726700, 08872968000110,--,--,25/02/2008,INDIVIDUAL,MUNICIPAL,RUA 21 DE ABRIL,MARILIA - IBGE - 352900,CLINICA DO SONO,CLINICA DO SONO 21 DE ABRIL LTDA,295,35290050186400003018,SMS,JURÍDICA,--,1434542724,CONSULTORIO ISOLADO,SP,606db82f171eb85a37ce46b0
606db830171eb85a37ce46b1,SEN SALGADO FILHO,17502170,3810542,--,--,--,18/10/2005,INDIVIDUAL,MUNICIPAL,RUA DR CESAR MARTINS PIRAJA,MARILIA - IBGE - 352900,CLINICA DR AGNALDO JOSE KAWANO,AGNALDO JOSE KAWANO,47,352900501-851-001395-1-3,SMS,FÍSICA,--,14-34335700,CONSULTORIO ISOLADO,SP,606db830171eb85a37ce46b1
606db831171eb85a37ce46b2,ALTO CAFEZAL,17516180,3810550,--,--,--,16/08/2005,INDIVIDUAL,MUNICIPAL,AV STO ANTONIO,MARILIA - IBGE - 352900,CLINICA DR ANTONIO DOMINGUES,ANTONIO DOMINGUES,1383,352900501-851-001194-1-5,SMS,FÍSICA,--,14-34333681,CONSULTORIO ISOLADO,SP,606db831171eb85a37ce46b2
606db832171eb85a37ce46b3,MARIA IZABEL,17516190,9832548,--,--,--,11/06/2019,INDIVIDUAL,MUNICIPAL,RUA CARLOS BOTELHO,MARILIA - IBGE - 352900,CLINICA DR CLAUDINEI PEREIRA DE SOUZA,CLAUDINEI PEREIRA DE SOUZA,507,35290050186300251810,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606db832171eb85a37ce46b3
606db833171eb85a37ce46b4,BARBOSA,17501441,5010578,--,--,--,18/05/2005,INDIVIDUAL,MUNICIPAL,AV SAMPAIO VIDAL,MARILIA - IBGE - 352900,CLINICA DR FRANCISCO DE AGUSTINHO JUNIOR,FRANCISCO DE AGUSTINHO JUNIOR,10,352900501-851-000736-1,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606db833171eb85a37ce46b4
606db834171eb85a37ce46b5,SALGADO FILHO,17502270,5171040, 06225356000100,--,--,06/07/2006,INDIVIDUAL,MUNICIPAL,RUA BOROROS,MARILIA - IBGE - 352900,CLINICA DR NECHAR,CLINICA MEDICA DRA NECHAR S S LTDA,84,352900501-851-000956-1-3,SMS,JURÍDICA,--,14-34543090,CONSULTORIO ISOLADO,SP,606db834171eb85a37ce46b5
606db835171eb85a37ce46b6,ALTO CAFEZAL,17500070,9727248,--,--,--,11/02/2019,INDIVIDUAL,MUNICIPAL,AV SANTO ANTONIO,MARILIA - IBGE - 352900,CLINICA DRA ANDREA DE AGUIAR NOGUEIRA,ANDREA DE AGUIAR NOGUEIRA,636,352900501-865-000689-1-8,SMS,FÍSICA,--,14996470506,CONSULTORIO ISOLADO,SP,606db835171eb85a37ce46b6
606db836171eb85a37ce46b7,CENTRO,17501000,5012112,--,--,A,29/03/2006,INDIVIDUAL,MUNICIPAL,AV SAMPAIO VIDAL,MARILIA - IBGE - 352900,CLINICA DRA MIRIAM FERREIRA MUNHOZ,MIRIAM FERREIRA MUNHOZ,136,352900501-851-001054-1-4,SMS,FÍSICA,--,14-34332905,CONSULTORIO ISOLADO,SP,606db836171eb85a37ce46b7
606db837171eb85a37ce46b8,SALGADO FILHO,17502000,3690911,--,--,CONJUNTO 71,06/04/2005,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,CLINICA E CIRUGIA DE OLHOS DRA LISANDRE C F BERRIEL,LISANDRE CAVALCANTE FERRARI BERRIEL,1132,352900501-851-000877-1-8,SMS,FÍSICA,--,14-34546176,CONSULTORIO ISOLADO,SP,606db837171eb85a37ce46b8
606db838171eb85a37ce46b9,BOA VISTA,17501560,5233569, 17140084000161,--,--,03/01/2013,INDIVIDUAL,MUNICIPAL,RUA 07 DE SETEMBRO,MARILIA - IBGE - 352900,CLINICA E CIRURGIA DE OLHOS MARINA KAMIYAMA,CLINICA E CIRURGIA DE OLHOS MARINA KAMIYAMA LTDA,243,352900501-863-001679-1-6,SMS,JURÍDICA,OUTROS,14-34541717,CLINICA/CENTRO DE ESPECIALIDADE,SP,606db838171eb85a37ce46b9
606db839171eb85a37ce46ba,BARBOSA,17501110,3636372,--,--,--,10/10/2005,INDIVIDUAL,MUNICIPAL,RUA MARECHAL DEODORO,MARILIA - IBGE - 352900,CLINICA EDSON HIROSHI KIMURA,EDSON HIROSHI KIMURA,316,352900501-851-001289-0-2,SMS,FÍSICA,--,(14)34223366,CONSULTORIO ISOLADO,SP,606db839171eb85a37ce46ba
606db83a171eb85a37ce46bb,ALTO CAFEZAL,17500070,3732576, 07464558000177,--,--,04/08/2005,INDIVIDUAL,MUNICIPAL,AV SANTO ANTONIO,MARILIA - IBGE - 352900,CLINICA ENDOGASTRO,CLINICA ENDOGASTRO MARILIA S S LTDA,614,3529-00501-851-001275-0-7,SMS,JURÍDICA,OUTROS,14-34335868,CLINICA/CENTRO DE ESPECIALIDADE,SP,606db83a171eb85a37ce46bb
606db83b171eb85a37ce46bc,JD TANGARA,17501100,5076633,--,--,--,14/08/2006,INDIVIDUAL,MUNICIPAL,AV ESMERALDAS,MARILIA - IBGE - 352900,CLINICA ESPECIN,VITOR BARION CASTRO DE PADUA,3023,352900501-0010-34-11,SMS,FÍSICA,--,14-34547737,CONSULTORIO ISOLADO,SP,606db83b171eb85a37ce46bc
606db83c171eb85a37ce46bd,BOA VISTA,17501500,7063725, 15095327000161,--,--,03/03/2011,INDIVIDUAL,MUNICIPAL,RUA LIMA E COSTA,MARILIA - IBGE - 352900,CLINICA FELIZARDO ODONTOLOGIA,FELIZARDO ODONTOLOGIA LTDA,268,352900-501-863001199-1-1,SMS,JURÍDICA,--,14-32211541,CONSULTORIO ISOLADO,SP,606db83c171eb85a37ce46bd
606db83d171eb85a37ce46be,SALGADO FILHO,17502560,3818829, 57271934000185,--,--,25/05/2005,INDIVIDUAL,MUNICIPAL,RUA GUANAS,MARILIA - IBGE - 352900,CLINICA FISIOMED,CLINICA FISIOMED DE MARILIA S C LTDA,190,352900501-851-000-344-11,SMS,JURÍDICA,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),14-34332431,CLINICA/CENTRO DE ESPECIALIDADE,SP,606db83d171eb85a37ce46be
606db83d171eb85a37ce46bf,MARIA ISABEL,17516180,9672443, 31504066000142,--,--,15/10/2018,INDIVIDUAL,MUNICIPAL,RUA JULIIO MESQUITA,MARILIA - IBGE - 352900,CLINICA GASTRO SAMUEL GREGORIO,CLINICA GASTRO SAMUEL GREGORIO LTDA,720,35290050186300239615,SMS,JURÍDICA,--,--,CONSULTORIO ISOLADO,SP,606db83d171eb85a37ce46bf
606db83f171eb85a37ce46c0,CENTRO,17516020,7969988, 21098149000125,--,2 ANDAR SALA 22,18/04/2016,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,CLINICA GINECOLOGIA VIDA,CLINICA GINECOLOGIA VIDA LTDA,1132,352900501-863-001990-1-0,SMS,JURÍDICA,--,(14) 3316-2600,CONSULTORIO ISOLADO,SP,606db83f171eb85a37ce46c0
606db841171eb85a37ce46c1,CENTRO,17500060,3636380,--,--,--,--,INDIVIDUAL,MUNICIPAL,RUA 24 DE DEZEMBRO,MARILIA - IBGE - 352900,CLINICA GLAUCIA REGINA RAFUL SACOMANI,GLAUCIA REGINA RAFUL SACOMANI,557,352900501-851-0012671-3,SMS,FÍSICA,--,(14)34332600,CONSULTORIO ISOLADO,SP,606db841171eb85a37ce46c1
606db842171eb85a37ce46c2,CENTRO,17501100,5143373,--,--,--,30/06/2006,INDIVIDUAL,MUNICIPAL,RUA AMAZONAS,MARILIA - IBGE - 352900,CLINICA HERMON,MARIA SALETE MARTINHAO INGACIO,745,352900501-851-001428-1-6,SMS,FÍSICA,--,14-34338894,CONSULTORIO ISOLADO,SP,606db842171eb85a37ce46c2
606db843171eb85a37ce46c3,CENTRO,17500070,9917829, 34451224000131,--,--,12/09/2019,INDIVIDUAL,MUNICIPAL,AVENIDA SANTO ANTONIO,MARILIA - IBGE - 352900,CLINICA IADA,CLINICA DE PSICOLOGIA IADA LTDA,636,4331441,SMS,JURÍDICA,--,--,CONSULTORIO ISOLADO,SP,606db843171eb85a37ce46c3
606db844171eb85a37ce46c4,SALGADO FILHO,17502270,6024505,--,--,--,05/05/2008,INDIVIDUAL,MUNICIPAL,RUA BOROROS,MARILIA - IBGE - 352900,CLINICA IMAMURA,CARLOS ALBERTO PEGOLO IMAMURA,101,352900501-863-000960-1,SMS,FÍSICA,--,14-34133727,CONSULTORIO ISOLADO,SP,606db844171eb85a37ce46c4
606db845171eb85a37ce46c5,ALTO CAFEZAL,17502000,7733143,--,--,--,19/03/2015,INDIVIDUAL,MUNICIPAL,AVENIDA RIO BRANCO,MARILIA - IBGE - 352900,CLINICA INFANTIL DR ADHEMARZINHO,ADHEMAR SILVEIRA DE TOLEDO,1120,210161151310009,SMS,FÍSICA,--,(14) 3433-1754,CONSULTORIO ISOLADO,SP,606db845171eb85a37ce46c5
606db846171eb85a37ce46c6,JD MARIA IZABEL,17516190,9810218,--,--,--,05/09/2018,INDIVIDUAL,MUNICIPAL,RUA CARLOS BOTELHO,MARILIA - IBGE - 352900,CLINICA INSIGHT,BRUNO GAVA DE AZEVEDO,693,35290050186500067814,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606db846171eb85a37ce46c6
606db847171eb85a37ce46c7,SALGADO FILHO,17502010,6603661, 11410983000150,--,--,25/03/2010,INDIVIDUAL,MUNICIPAL,RUA CORONEL JOSE BRAS,MARILIA - IBGE - 352900,CLINICA INTEGRADA DE MARILIA CIMA,CLINICA INTEGRADA DE MARILIA CIMA LTDA,1017,352900501-863-001283,SMS,JURÍDICA,--,14-34339673,CONSULTORIO ISOLADO,SP,606db847171eb85a37ce46c7
606db848171eb85a37ce46c8,TANGARA,17516010,9211640,--,--,--,07/04/2017,INDIVIDUAL,MUNICIPAL,RUA JOSE BERTONHA,MARILIA - IBGE - 352900,CLINICA INTEGRARE,ERIKA RODRIGUES BACHUR,363,352900501-863-002130-1-2,SMS,FÍSICA,--,(14) 3454-3430,CONSULTORIO ISOLADO,SP,606db848171eb85a37ce46c8
606db849171eb85a37ce46c9,JD TANGARA,17516010,9491562,--,--,--,29/09/2018,INDIVIDUAL,MUNICIPAL,RUA JOSE BERTONHA,MARILIA - IBGE - 352900,CLINICA INTEGRATE,CELIA FATIMA LOPES CAMARGO,363,35290050186500063711,SMS,FÍSICA,--,14-3454-3430,CONSULTORIO ISOLADO,SP,606db849171eb85a37ce46c9
606db84a171eb85a37ce46ca,SALGADO FILHO,17500090,3595013,--,--,--,01/09/2005,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,CLINICA JOAO LUIZ TIVERON,JOAO LUIZ TIVERON,920,352900501-851-001301-0-9,SMS,FÍSICA,--,(14)34135103,CONSULTORIO ISOLADO,SP,606db84a171eb85a37ce46ca
